NAME,GP,MIN,PPG,RPG,APG,SPG,BPG,TPG,FG%,FT%,3P%
America East,UMBC,Jairus Lyles,6.0,33.7,20.8,4.8,3.3,1.7,0.0,2.3,0.511,0.703,0.375
America East,Vermont,Josh Hearlihy,8.0,9.4,1.3,0.8,0.6,0.0,0.1,0.3,0.308,0.000,0.333
America East,Vermont,David Urso,2.0,11.0,1.5,0.0,0.0,0.5,0.5,0.0,0.200,0.000,0.250
America East,Vermont,Darren Payen,9.0,8.9,3.6,1.9,0.0,0.2,0.2,1.0,0.619,0.857,0.000
America East,Vermont,Cam Ward,9.0,14.8,4.9,1.4,1.3,0.6,0.0,1.0,0.387,0.750,0.471
America East,Vermont,Drew Urquhart,9.0,16.3,5.0,4.0,0.8,0.1,0.6,1.2,0.630,0.611,0.000
America East,Vermont,Dre Wills,9.0,20.9,5.6,3.3,1.8,1.3,0.4,1.1,0.581,0.583,0.000
America East,Vermont,Kurt Steidl,9.0,26.6,7.9,4.0,1.3,1.1,0.2,1.1,0.333,0.909,0.283
America East,Vermont,Trae Bell-Haynes,9.0,27.3,8.7,1.7,4.0,1.4,0.0,2.7,0.500,0.600,0.455
America East,Vermont,Anthony Lamb,9.0,21.9,10.8,5.8,0.7,0.8,0.7,2.6,0.476,0.700,0.227
America East,Vermont,Ernie Duncan,9.0,27.0,10.9,3.1,1.8,0.7,0.0,1.2,0.432,0.917,0.411
America East,Vermont,Payton Henson,9.0,25.6,12.7,6.2,1.3,0.6,0.3,1.8,0.548,0.897,0.400
American,Cincinnati,John Koz,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000
American,Cincinnati,Jackson Bart,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.000,0.000
American,Cincinnati,Zack Tobler,3.0,1.3,0.3,0.7,0.0,0.3,0.0,0.0,0.000,0.500,0.000
American,Cincinnati,Nysier Brooks,7.0,7.4,2.9,1.6,0.1,0.3,0.6,0.7,0.538,0.600,0.000
American,Cincinnati,Quadri Moore,5.0,7.8,3.0,2.0,0.0,0.2,0.2,1.0,0.389,0.000,0.333
American,Cincinnati,Justin Jenifer,7.0,16.0,3.3,1.3,1.7,0.9,0.0,0.9,0.348,0.333,0.417
